MMWR Year,MMWR Week,Jurisdiction of Occurrence,Influenza and pneumonia (J10-J18)
2019,20,Florida,41
2019,21,Florida,55
2019,22,Florida,40
2019,23,Florida,47
2019,24,Florida,51
2019,25,Florida,44
2019,26,Florida,50
2019,27,Florida,53
2019,28,Florida,37
2019,29,Florida,44
2019,30,Florida,44
2019,31,Florida,42
2019,32,Florida,52
2019,33,Florida,33
2019,34,Florida,50
2019,35,Florida,43
2019,36,Florida,41
2019,37,Florida,33
2019,38,Florida,46
2019,39,Florida,48
2019,40,Florida,30
2019,41,Florida,33
2019,42,Florida,42
2019,43,Florida,41
2019,44,Florida,53
2019,45,Florida,52
2019,46,Florida,43
2019,47,Florida,38
2019,48,Florida,39
2019,49,Florida,66
2019,50,Florida,63
2019,51,Florida,70
2019,52,Florida,92
2014,1,Georgia,53
2014,2,Georgia,77
2014,3,Georgia,58
2014,4,Georgia,52
2014,5,Georgia,52
2014,6,Georgia,40
2014,7,Georgia,38
2014,8,Georgia,36
2014,9,Georgia,33
2014,10,Georgia,43
2014,11,Georgia,25
2014,12,Georgia,49
2014,13,Georgia,28
2014,14,Georgia,29
2014,15,Georgia,28
2014,16,Georgia,22
2014,17,Georgia,19
2014,18,Georgia,25
2014,19,Georgia,23
2014,20,Georgia,16
2014,21,Georgia,22
2014,22,Georgia,18
2014,23,Georgia,29
2014,24,Georgia,27
2014,25,Georgia,22
2014,26,Georgia,23
2014,27,Georgia,15
2014,28,Georgia,23
2014,29,Georgia,18
2014,30,Georgia,21
2014,31,Georgia,13
2014,32,Georgia,25
2014,33,Georgia,22
2014,34,Georgia,20
2014,35,Georgia,14
2014,36,Georgia,26
2014,37,Georgia,21
2014,38,Georgia,21
2014,39,Georgia,21
2014,40,Georgia,13
2014,41,Georgia,18
2014,42,Georgia,32
2014,43,Georgia,23
2014,44,Georgia,24
2014,45,Georgia,28
2014,46,Georgia,21
2014,47,Georgia,16
2014,48,Georgia,34
2014,49,Georgia,37
2014,50,Georgia,43
2014,51,Georgia,38
2014,52,Georgia,49
2014,53,Georgia,62
2015,1,Georgia,56
2015,2,Georgia,50
2015,3,Georgia,57
2015,4,Georgia,39
2015,5,Georgia,36
2015,6,Georgia,33
2015,7,Georgia,50
2015,8,Georgia,36
2015,9,Georgia,40
2015,10,Georgia,35
2015,11,Georgia,38
2015,12,Georgia,30
2015,13,Georgia,32
2015,14,Georgia,22
2015,15,Georgia,38
2015,16,Georgia,21
2015,17,Georgia,32
2015,18,Georgia,18
2015,19,Georgia,24
2015,20,Georgia,29
2015,21,Georgia,24
2015,22,Georgia,26
2015,23,Georgia,21
2015,24,Georgia,24
2015,25,Georgia,20
2015,26,Georgia,26
2015,27,Georgia,24
2015,28,Georgia,18
2015,29,Georgia,18
2015,30,Georgia,24
2015,31,Georgia,18
2015,32,Georgia,17
2015,33,Georgia,25
2015,34,Georgia,26
2015,35,Georgia,18
2015,36,Georgia,20
2015,37,Georgia,22
2015,38,Georgia,25
2015,39,Georgia,20
2015,40,Georgia,25
2015,41,Georgia,16
2015,42,Georgia,29
2015,43,Georgia,23
2015,44,Georgia,26
2015,45,Georgia,21
2015,46,Georgia,22
2015,47,Georgia,31
2015,48,Georgia,27
2015,49,Georgia,27
2015,50,Georgia,33
2015,51,Georgia,30
2015,52,Georgia,36
2016,1,Georgia,39
2016,2,Georgia,32
2016,3,Georgia,34
2016,4,Georgia,33
2016,5,Georgia,37
2016,6,Georgia,34
2016,7,Georgia,32
2016,8,Georgia,35
2016,9,Georgia,35
2016,10,Georgia,43
2016,11,Georgia,38
2016,12,Georgia,29
2016,13,Georgia,36
2016,14,Georgia,42
2016,15,Georgia,39
2016,16,Georgia,27
2016,17,Georgia,32
2016,18,Georgia,26
2016,19,Georgia,19
2016,20,Georgia,18
2016,21,Georgia,18
2016,22,Georgia,18
2016,23,Georgia,30
2016,24,Georgia,30
2016,25,Georgia,30
2016,26,Georgia,23
2016,27,Georgia,27
2016,28,Georgia,27
2016,29,Georgia,17
2016,30,Georgia,19
2016,31,Georgia,22
2016,32,Georgia,23
2016,33,Georgia,24
2016,34,Georgia,15
2016,35,Georgia,20
2016,36,Georgia,24
2016,37,Georgia,15
2016,38,Georgia,19
2016,39,Georgia,20
2016,40,Georgia,24
2016,41,Georgia,24
2016,42,Georgia,25
2016,43,Georgia,20
2016,44,Georgia,17
2016,45,Georgia,29
2016,46,Georgia,23
2016,47,Georgia,20
2016,48,Georgia,27
2016,49,Georgia,40
2016,50,Georgia,38
2016,51,Georgia,40
2016,52,Georgia,24
2017,1,Georgia,46
2017,2,Georgia,38
2017,3,Georgia,33
2017,4,Georgia,20
2017,5,Georgia,36
2017,6,Georgia,35
2017,7,Georgia,35
2017,8,Georgia,39
2017,9,Georgia,31
2017,10,Georgia,48
2017,11,Georgia,33
2017,12,Georgia,38
2017,13,Georgia,40
2017,14,Georgia,40
2017,15,Georgia,35
2017,16,Georgia,32
2017,17,Georgia,27
2017,18,Georgia,27
2017,19,Georgia,17
2017,20,Georgia,15
2017,21,Georgia,34
2017,22,Georgia,20
2017,23,Georgia,20
2017,24,Georgia,18
2017,25,Georgia,16
2017,26,Georgia,24
2017,27,Georgia,23
2017,28,Georgia,26
2017,29,Georgia,26
2017,30,Georgia,19
2017,31,Georgia,22
2017,32,Georgia,16
2017,33,Georgia,21
2017,34,Georgia,23
2017,35,Georgia,10
2017,36,Georgia,27
2017,37,Georgia,32
2017,38,Georgia,23
2017,39,Georgia,29
2017,40,Georgia,18
2017,41,Georgia,24
2017,42,Georgia,30
2017,43,Georgia,27
2017,44,Georgia,22
2017,45,Georgia,17
2017,46,Georgia,19
2017,47,Georgia,33
2017,48,Georgia,41
2017,49,Georgia,26
2017,50,Georgia,37
2017,51,Georgia,26
2017,52,Georgia,40
2018,1,Georgia,52
2018,2,Georgia,58
2018,3,Georgia,71
2018,4,Georgia,80
2018,5,Georgia,79
2018,6,Georgia,72
2018,7,Georgia,80
2018,8,Georgia,43
2018,9,Georgia,48
2018,10,Georgia,29
2018,11,Georgia,33
2018,12,Georgia,31
2018,13,Georgia,33
2018,14,Georgia,30
2018,15,Georgia,24
2018,16,Georgia,28
2018,17,Georgia,17
2018,18,Georgia,29
2018,19,Georgia,18
2018,20,Georgia,24
2018,21,Georgia,21
2018,22,Georgia,18
2018,23,Georgia,25
2018,24,Georgia,15
2018,25,Georgia,12
2018,26,Georgia,15
2018,27,Georgia,22
2018,28,Georgia,17
2018,29,Georgia,18
2018,30,Georgia,23
2018,31,Georgia,15
2018,32,Georgia,17
2018,33,Georgia,18
2018,34,Georgia,20
2018,35,Georgia,14
2018,36,Georgia,18
2018,37,Georgia,15
2018,38,Georgia,16
2018,39,Georgia,20
2018,40,Georgia,24
2018,41,Georgia,24
2018,42,Georgia,21
2018,43,Georgia,15
2018,44,Georgia,26
2018,45,Georgia,20
2018,46,Georgia,23
2018,47,Georgia,32
2018,48,Georgia,22
2018,49,Georgia,28
2018,50,Georgia,25
2018,51,Georgia,32
2018,52,Georgia,41
2019,1,Georgia,51
2019,2,Georgia,37
2019,3,Georgia,33
2019,4,Georgia,38
2019,5,Georgia,19
2019,6,Georgia,16
2019,7,Georgia,43
2019,8,Georgia,45
2019,9,Georgia,45
2019,10,Georgia,43
2019,11,Georgia,29
2019,12,Georgia,30
2019,13,Georgia,33
2019,14,Georgia,31
2019,15,Georgia,25
2019,16,Georgia,29
2019,17,Georgia,37
2019,18,Georgia,28
2019,19,Georgia,18
2019,20,Georgia,13
2019,21,Georgia,17
2019,22,Georgia,22
2019,23,Georgia,19
2019,24,Georgia,15
2019,25,Georgia,22
2019,26,Georgia,22
2019,27,Georgia,16
2019,28,Georgia,17
2019,29,Georgia,23
2019,30,Georgia,24
2019,31,Georgia,24
2019,32,Georgia,19
2019,33,Georgia,17
2019,34,Georgia,20
2019,35,Georgia,16
2019,36,Georgia,15
2019,37,Georgia,24
2019,38,Georgia,20
2019,39,Georgia,19
2019,40,Georgia,23
2019,41,Georgia,22
2019,42,Georgia,15
2019,43,Georgia,21
2019,44,Georgia,13
2019,45,Georgia,18
2019,46,Georgia,30
2019,47,Georgia,24
2019,48,Georgia,30
2019,49,Georgia,14
2019,50,Georgia,39
2019,51,Georgia,33
2019,52,Georgia,41
2014,1,Hawaii,5
2014,2,Hawaii,5
2014,3,Hawaii,16
2014,4,Hawaii,5
2014,5,Hawaii,11
2014,6,Hawaii,11
2014,7,Hawaii,5
2014,8,Hawaii,14
2014,9,Hawaii,5
2014,10,Hawaii,5
2014,11,Hawaii,5
2014,12,Hawaii,5
2014,13,Hawaii,13
2014,14,Hawaii,19
2014,15,Hawaii,5
2014,16,Hawaii,5
2014,17,Hawaii,11
2014,18,Hawaii,10
2014,19,Hawaii,5
2014,20,Hawaii,5
2014,21,Hawaii,5
2014,22,Hawaii,5
2014,23,Hawaii,5
2014,24,Hawaii,5
2014,25,Hawaii,11
2014,26,Hawaii,13
2014,27,Hawaii,5
2014,28,Hawaii,5
2014,29,Hawaii,10
2014,30,Hawaii,5
2014,31,Hawaii,5
2014,32,Hawaii,5
2014,33,Hawaii,5
2014,34,Hawaii,5
2014,35,Hawaii,5
2014,36,Hawaii,5
2014,37,Hawaii,5
2014,38,Hawaii,13
2014,39,Hawaii,5
2014,40,Hawaii,11
2014,41,Hawaii,5
2014,42,Hawaii,5
2014,43,Hawaii,5
2014,44,Hawaii,5
2014,45,Hawaii,5
2014,46,Hawaii,5
2014,47,Hawaii,5
2014,48,Hawaii,5
2014,49,Hawaii,11
2014,50,Hawaii,5
2014,51,Hawaii,5
2014,52,Hawaii,12
2014,53,Hawaii,11
2015,1,Hawaii,12
2015,2,Hawaii,13
2015,3,Hawaii,5
2015,4,Hawaii,17
2015,5,Hawaii,16
2015,6,Hawaii,14
2015,7,Hawaii,5
2015,8,Hawaii,15
2015,9,Hawaii,14
2015,10,Hawaii,5
2015,11,Hawaii,10
2015,12,Hawaii,5
2015,13,Hawaii,5
2014,34,Illinois,26
2015,14,Hawaii,11
2015,15,Hawaii,5
2015,16,Hawaii,14
2015,17,Hawaii,10
2015,18,Hawaii,5
2015,19,Hawaii,16
2015,20,Hawaii,5
2015,21,Hawaii,5
2015,22,Hawaii,5
2015,23,Hawaii,16
2015,24,Hawaii,11
2015,25,Hawaii,5
2015,26,Hawaii,14
2015,27,Hawaii,5
2015,28,Hawaii,14
2015,29,Hawaii,5
2015,30,Hawaii,5
2015,31,Hawaii,5
2015,32,Hawaii,5
2015,33,Hawaii,13
2015,34,Hawaii,5
2015,35,Hawaii,12
2015,36,Hawaii,5
2015,37,Hawaii,13
2015,38,Hawaii,10
2015,39,Hawaii,14
2015,40,Hawaii,12
2015,41,Hawaii,10
2015,42,Hawaii,11
2015,43,Hawaii,15
2015,44,Hawaii,10
2015,45,Hawaii,10
2015,46,Hawaii,5
2015,47,Hawaii,5
2015,48,Hawaii,14
2015,49,Hawaii,14
2015,50,Hawaii,17
2015,51,Hawaii,5
2015,52,Hawaii,15
2016,1,Hawaii,15
2016,2,Hawaii,5
2016,3,Hawaii,5
2016,4,Hawaii,10
2016,5,Hawaii,5
2016,6,Hawaii,5
2016,7,Hawaii,13
2016,8,Hawaii,5
2016,9,Hawaii,15
2016,10,Hawaii,13
2016,11,Hawaii,5
2016,12,Hawaii,15
2016,13,Hawaii,5
2016,14,Hawaii,5
2016,15,Hawaii,5
2016,16,Hawaii,10
2016,17,Hawaii,5
2016,18,Hawaii,5
2016,19,Hawaii,5
2016,20,Hawaii,12
2016,21,Hawaii,5
2016,22,Hawaii,5
2016,23,Hawaii,5
2016,24,Hawaii,5
2016,25,Hawaii,5
2016,26,Hawaii,5
2016,27,Hawaii,5
2016,28,Hawaii,11
2016,29,Hawaii,5
2016,30,Hawaii,5
2016,31,Hawaii,10
2016,32,Hawaii,11
2016,33,Hawaii,5
2016,34,Hawaii,11
2016,35,Hawaii,13
2016,36,Hawaii,5
2016,37,Hawaii,5
2016,38,Hawaii,10
2016,39,Hawaii,11
2016,40,Hawaii,5
2016,41,Hawaii,5
2016,42,Hawaii,12
2016,43,Hawaii,5
2016,44,Hawaii,11
2014,35,Illinois,38
2016,45,Hawaii,16
2016,46,Hawaii,16
2016,47,Hawaii,12
2016,48,Hawaii,15
2016,49,Hawaii,10
2016,50,Hawaii,17
2016,51,Hawaii,14
2016,52,Hawaii,13
2017,1,Hawaii,14
2017,2,Hawaii,16
2017,3,Hawaii,24
2017,4,Hawaii,10
2017,5,Hawaii,12
2017,6,Hawaii,12
2017,7,Hawaii,10
2017,8,Hawaii,5
2017,9,Hawaii,24
2017,10,Hawaii,12
2017,11,Hawaii,16
2017,12,Hawaii,16
2017,13,Hawaii,14
2017,14,Hawaii,16
2017,15,Hawaii,5
2017,16,Hawaii,10
2017,17,Hawaii,14
2017,18,Hawaii,11
2017,19,Hawaii,14
2017,20,Hawaii,16
2017,21,Hawaii,13
2017,22,Hawaii,11
2017,23,Hawaii,18
2017,24,Hawaii,5
2017,25,Hawaii,14
2017,26,Hawaii,5
2017,27,Hawaii,13
2017,28,Hawaii,5
2017,29,Hawaii,16
2017,30,Hawaii,15
2017,31,Hawaii,5
2017,32,Hawaii,11
2017,33,Hawaii,14
2017,34,Hawaii,5
2017,35,Hawaii,13
2017,36,Hawaii,13
2017,37,Hawaii,13
2017,38,Hawaii,5
2017,39,Hawaii,14
2017,40,Hawaii,10
2017,41,Hawaii,10
2017,42,Hawaii,5
2017,43,Hawaii,5
2017,44,Hawaii,11
2017,45,Hawaii,5
2017,46,Hawaii,14
2017,47,Hawaii,5
2017,48,Hawaii,19
2017,49,Hawaii,16
2014,36,Illinois,34
2017,50,Hawaii,13
2017,51,Hawaii,14
2017,52,Hawaii,16
2018,1,Hawaii,21
2018,2,Hawaii,13
2018,3,Hawaii,17
2018,4,Hawaii,14
2018,5,Hawaii,16
2018,6,Hawaii,10
2018,7,Hawaii,5
2018,8,Hawaii,5
2018,9,Hawaii,5
2018,10,Hawaii,11
2018,11,Hawaii,11
2018,12,Hawaii,13
2018,13,Hawaii,13
2018,14,Hawaii,15
2018,15,Hawaii,11
2018,16,Hawaii,14
2018,17,Hawaii,5
2018,18,Hawaii,5
2018,19,Hawaii,5
2018,20,Hawaii,5
2018,21,Hawaii,5
2018,22,Hawaii,5
2018,23,Hawaii,5
2018,24,Hawaii,19
2018,25,Hawaii,12
2018,26,Hawaii,15
2018,27,Hawaii,5
2018,28,Hawaii,5
2018,29,Hawaii,12
2018,30,Hawaii,5
2018,31,Hawaii,5
2018,32,Hawaii,5
2018,33,Hawaii,10
2018,34,Hawaii,11
2018,35,Hawaii,15
2018,36,Hawaii,5
2018,37,Hawaii,5
2018,38,Hawaii,10
2018,39,Hawaii,5
2018,40,Hawaii,13
2018,41,Hawaii,14
2018,42,Hawaii,11
2018,43,Hawaii,5
2018,44,Hawaii,5
2018,45,Hawaii,5
2018,46,Hawaii,12
2018,47,Hawaii,10
2018,48,Hawaii,5
2018,49,Hawaii,5
2018,50,Hawaii,11
2018,51,Hawaii,13
2018,52,Hawaii,10
2019,1,Hawaii,5
2019,2,Hawaii,13
2019,3,Hawaii,16
2019,4,Hawaii,14
2019,5,Hawaii,13
2019,6,Hawaii,5
2019,7,Hawaii,15
2019,8,Hawaii,13
2019,9,Hawaii,13
2019,10,Hawaii,5
2019,11,Hawaii,17
2019,12,Hawaii,16
2019,13,Hawaii,5
2019,14,Hawaii,15
2019,15,Hawaii,5
2019,16,Hawaii,5
2019,17,Hawaii,5
2019,18,Hawaii,5
2019,19,Hawaii,10
2019,20,Hawaii,5
2019,21,Hawaii,5
2019,22,Hawaii,5
2019,23,Hawaii,5
2019,24,Hawaii,10
2019,25,Hawaii,5
2019,26,Hawaii,5
2019,27,Hawaii,5
2019,28,Hawaii,10
2019,29,Hawaii,5
2019,30,Hawaii,5
2019,31,Hawaii,5
2019,32,Hawaii,5
2019,33,Hawaii,5
2019,34,Hawaii,5
2019,35,Hawaii,5
2019,36,Hawaii,5
2019,37,Hawaii,5
2019,38,Hawaii,5
2019,39,Hawaii,5
2019,40,Hawaii,5
2019,41,Hawaii,5
2019,42,Hawaii,5
2019,43,Hawaii,5
2019,44,Hawaii,5
2019,45,Hawaii,5
2019,46,Hawaii,5
2019,47,Hawaii,5
2019,48,Hawaii,5
2019,49,Hawaii,5
2019,50,Hawaii,5
2019,51,Hawaii,5
2019,52,Hawaii,5
2014,1,Idaho,5
2014,2,Idaho,10
2014,3,Idaho,5
2014,4,Idaho,5
2014,5,Idaho,5
2014,6,Idaho,5
2014,7,Idaho,5
2014,8,Idaho,5
2014,9,Idaho,5
2014,10,Idaho,5
2014,11,Idaho,5
2014,12,Idaho,5
2014,13,Idaho,5
2014,14,Idaho,5
2014,15,Idaho,5
2014,16,Idaho,0
2014,17,Idaho,5
2014,18,Idaho,5
2014,19,Idaho,5
2014,20,Idaho,5
2014,21,Idaho,5
2014,22,Idaho,5
2014,23,Idaho,5
2014,24,Idaho,5
2014,25,Idaho,5
2014,26,Idaho,5
2014,27,Idaho,5
2014,28,Idaho,5
2014,29,Idaho,0
2014,30,Idaho,5
2014,31,Idaho,5
2014,32,Idaho,0
2014,33,Idaho,5
2014,34,Idaho,5
2014,35,Idaho,5
2014,36,Idaho,5
2014,37,Idaho,5
2014,38,Idaho,5
2014,39,Idaho,5
2014,40,Idaho,5
2014,41,Idaho,5
2014,42,Idaho,5
2014,43,Idaho,5
2014,44,Idaho,5
2014,45,Idaho,5
2014,46,Idaho,5
2014,47,Idaho,5
2014,48,Idaho,5
2014,49,Idaho,5
2014,50,Idaho,5
2014,51,Idaho,5
2014,52,Idaho,5
2014,53,Idaho,5
2015,1,Idaho,12
2015,2,Idaho,12
2015,3,Idaho,5
2015,4,Idaho,5
2015,5,Idaho,5
2015,6,Idaho,10
2015,7,Idaho,5
2015,8,Idaho,5
2015,9,Idaho,5
2015,10,Idaho,5
2015,11,Idaho,5
2015,12,Idaho,5
2015,13,Idaho,5
2015,14,Idaho,5
2015,15,Idaho,5
2015,16,Idaho,5
2015,17,Idaho,5
2015,18,Idaho,5
2015,19,Idaho,5
2015,20,Idaho,5
2015,21,Idaho,5
2015,22,Idaho,5
2015,23,Idaho,5
2015,24,Idaho,5
2015,25,Idaho,5
2015,26,Idaho,5
2015,27,Idaho,5
2015,28,Idaho,5
2015,29,Idaho,5
2015,30,Idaho,5
2015,31,Idaho,5
2015,32,Idaho,5
2015,33,Idaho,5
2015,34,Idaho,5
2015,35,Idaho,5
2015,36,Idaho,5
2015,37,Idaho,5
2015,38,Idaho,5
2015,39,Idaho,5
2015,40,Idaho,5
2015,41,Idaho,5
2015,42,Idaho,5
2015,43,Idaho,5
2015,44,Idaho,5
2015,45,Idaho,5
2015,46,Idaho,5
2015,47,Idaho,5
2015,48,Idaho,5
2015,49,Idaho,5
2015,50,Idaho,5
2015,51,Idaho,5
2015,52,Idaho,5
2016,1,Idaho,5
2016,2,Idaho,5
2016,3,Idaho,5
2016,4,Idaho,5
2016,5,Idaho,5
2016,6,Idaho,5
2016,7,Idaho,5
2016,8,Idaho,11
2016,9,Idaho,5
2016,10,Idaho,5
2016,11,Idaho,14
2016,12,Idaho,5
2016,13,Idaho,5
2016,14,Idaho,5
2016,15,Idaho,5
2016,16,Idaho,5
2016,17,Idaho,5
2016,18,Idaho,5
2016,19,Idaho,0
2016,20,Idaho,5
2016,21,Idaho,5
2016,22,Idaho,5
2016,23,Idaho,5
2016,24,Idaho,5
2016,25,Idaho,5
2016,26,Idaho,5
2016,27,Idaho,5
2016,28,Idaho,5
2016,29,Idaho,5
2016,30,Idaho,0
2016,31,Idaho,5
2016,32,Idaho,5
2016,33,Idaho,5
2016,34,Idaho,5
2016,35,Idaho,5
2016,36,Idaho,5
2016,37,Idaho,5
2016,38,Idaho,5
2016,39,Idaho,5
2016,40,Idaho,5
2016,41,Idaho,5
2016,42,Idaho,5
2016,43,Idaho,5
2016,44,Idaho,5
2016,45,Idaho,5
2016,46,Idaho,5
2016,47,Idaho,5
2016,48,Idaho,5
2016,49,Idaho,5
2016,50,Idaho,5
2016,51,Idaho,5
2016,52,Idaho,5
2017,1,Idaho,5
2017,2,Idaho,5
2017,3,Idaho,10
2017,4,Idaho,10
2017,5,Idaho,15
2017,6,Idaho,11
2017,7,Idaho,14
2017,8,Idaho,5
2017,9,Idaho,5
2017,10,Idaho,5
2017,11,Idaho,5
2017,12,Idaho,5
2017,13,Idaho,5
2017,14,Idaho,5
2017,15,Idaho,5
2017,16,Idaho,5
2017,17,Idaho,5
2017,18,Idaho,5
2017,19,Idaho,5
2017,20,Idaho,5
2017,21,Idaho,5
2017,22,Idaho,5
2017,23,Idaho,5
2017,24,Idaho,5
2017,25,Idaho,5
2014,37,Illinois,25
2017,26,Idaho,5
2017,27,Idaho,5
2017,28,Idaho,5
2017,29,Idaho,5
2017,30,Idaho,5
2017,31,Idaho,0
2017,32,Idaho,5
2017,33,Idaho,5
2017,34,Idaho,5
2017,35,Idaho,5
2017,36,Idaho,5
2017,37,Idaho,5
2017,38,Idaho,5
2017,39,Idaho,5
2017,40,Idaho,5
2017,41,Idaho,5
2017,42,Idaho,5
2017,43,Idaho,5
2017,44,Idaho,5
2017,45,Idaho,5
2017,46,Idaho,5
2017,47,Idaho,5
2017,48,Idaho,5
2017,49,Idaho,5
2017,50,Idaho,5
2017,51,Idaho,13
2017,52,Idaho,10
2018,1,Idaho,13
2018,2,Idaho,11
2018,3,Idaho,12
2014,38,Illinois,37
2018,4,Idaho,5
2018,5,Idaho,5
2018,6,Idaho,11
2018,7,Idaho,5
2018,8,Idaho,5
2018,9,Idaho,5
2018,10,Idaho,10
2018,11,Idaho,5
2018,12,Idaho,10
2018,13,Idaho,5
2018,14,Idaho,5
2018,15,Idaho,5
2018,16,Idaho,0
2018,17,Idaho,5
2018,18,Idaho,5
2018,19,Idaho,5
2018,20,Idaho,5
2018,21,Idaho,5
2018,22,Idaho,5
2018,23,Idaho,5
2018,24,Idaho,5
2018,25,Idaho,5
2018,26,Idaho,5
2018,27,Idaho,5
2018,28,Idaho,5
2018,29,Idaho,0
2018,30,Idaho,5
2018,31,Idaho,5
2018,32,Idaho,5
2018,33,Idaho,0
2018,34,Idaho,5
2018,35,Idaho,0
2018,36,Idaho,5
2018,37,Idaho,5
2018,38,Idaho,5
2018,39,Idaho,5
2018,40,Idaho,5
2018,41,Idaho,5
2018,42,Idaho,5
2018,43,Idaho,5
2018,44,Idaho,5
2018,45,Idaho,5
2018,46,Idaho,5
2018,47,Idaho,5
2018,48,Idaho,5
2018,49,Idaho,5
2018,50,Idaho,5
2018,51,Idaho,5
2018,52,Idaho,5
2019,1,Idaho,5
2019,2,Idaho,5
2019,3,Idaho,5
2019,4,Idaho,5
2019,5,Idaho,5
2019,6,Idaho,10
2019,7,Idaho,13
2019,8,Idaho,5
2019,9,Idaho,10
2019,10,Idaho,5
2019,11,Idaho,5
2019,12,Idaho,5
2019,13,Idaho,11
2019,14,Idaho,5
2019,15,Idaho,5
2019,16,Idaho,5
2019,17,Idaho,5
2019,18,Idaho,5
2019,19,Idaho,5
2019,20,Idaho,5
2019,21,Idaho,5
2019,22,Idaho,5
2019,23,Idaho,5
2019,24,Idaho,5
2019,25,Idaho,5
2019,26,Idaho,5
2019,27,Idaho,0
2019,28,Idaho,5
2019,29,Idaho,5
2019,30,Idaho,5
2019,31,Idaho,5
2019,32,Idaho,5
2019,33,Idaho,5
2019,34,Idaho,5
2019,35,Idaho,5
2019,36,Idaho,5
2019,37,Idaho,5
2019,38,Idaho,5
2019,39,Idaho,5
2019,40,Idaho,5
2019,41,Idaho,0
2019,42,Idaho,5
2014,39,Illinois,35
2019,43,Idaho,5
2019,44,Idaho,5
2019,45,Idaho,0
2019,46,Idaho,5
2019,47,Idaho,5
2019,48,Idaho,5
2019,49,Idaho,5
2019,50,Idaho,5
2019,51,Idaho,5
2019,52,Idaho,5
2014,1,Illinois,60
2014,2,Illinois,90
2014,3,Illinois,65
2014,4,Illinois,63
2014,5,Illinois,60
2014,6,Illinois,63
2014,7,Illinois,58
2014,8,Illinois,47
2014,9,Illinois,37
2014,10,Illinois,51
2014,11,Illinois,49
2014,12,Illinois,47
2014,13,Illinois,45
2014,14,Illinois,49
2014,15,Illinois,39
2014,16,Illinois,39
2014,17,Illinois,39
2014,18,Illinois,36
2014,19,Illinois,48
2014,20,Illinois,41
2014,21,Illinois,33
2014,22,Illinois,47
2014,23,Illinois,29
2014,24,Illinois,35
2014,25,Illinois,30
2014,26,Illinois,32
2014,27,Illinois,43
2014,28,Illinois,34
2014,29,Illinois,32
2014,30,Illinois,42
2014,31,Illinois,45
2014,32,Illinois,38
2014,33,Illinois,28
2014,40,Illinois,37
2014,41,Illinois,36
2014,42,Illinois,34
2014,43,Illinois,44
2014,44,Illinois,37
2014,45,Illinois,46
2014,46,Illinois,39
2014,47,Illinois,41
2014,48,Illinois,47
2014,49,Illinois,60
2014,50,Illinois,61
2014,51,Illinois,98
2014,52,Illinois,88
2014,53,Illinois,103
2015,1,Illinois,117
2015,2,Illinois,81
2015,3,Illinois,70
2015,4,Illinois,68
2015,5,Illinois,46
2015,6,Illinois,40
2015,7,Illinois,52
2015,8,Illinois,61
2015,9,Illinois,58
2015,10,Illinois,42
2015,11,Illinois,53
2015,12,Illinois,42
2015,13,Illinois,53
2015,14,Illinois,55
2015,15,Illinois,38
2015,16,Illinois,42
2015,17,Illinois,49
2015,18,Illinois,38
2015,19,Illinois,35
2015,20,Illinois,32
2015,21,Illinois,42
2015,22,Illinois,38
2015,23,Illinois,35
2015,24,Illinois,34
2015,25,Illinois,31
2015,26,Illinois,24
2015,27,Illinois,40
2015,28,Illinois,35
2015,29,Illinois,34
2015,30,Illinois,25
2015,31,Illinois,40
2015,32,Illinois,36
2015,33,Illinois,34
2015,34,Illinois,46
2015,35,Illinois,29
2015,36,Illinois,32
2015,37,Illinois,26
2015,38,Illinois,27
2015,39,Illinois,33
2015,40,Illinois,41
2015,41,Illinois,31
2015,42,Illinois,49
2015,43,Illinois,44
2015,44,Illinois,29
2015,45,Illinois,49
2015,46,Illinois,31
2015,47,Illinois,37
2015,48,Illinois,38
2015,49,Illinois,34
2015,50,Illinois,44
2015,51,Illinois,41
2015,52,Illinois,54
2016,1,Illinois,52
2016,2,Illinois,54
2016,3,Illinois,36
2016,4,Illinois,54
2016,5,Illinois,54
2016,6,Illinois,47
2016,7,Illinois,41
2016,8,Illinois,45
2016,9,Illinois,54
2016,10,Illinois,50
2016,11,Illinois,55
2016,12,Illinois,61
2016,13,Illinois,43
2016,14,Illinois,42
2016,15,Illinois,47
2016,16,Illinois,45
2016,17,Illinois,23
2016,18,Illinois,41
2016,19,Illinois,33
2016,20,Illinois,47
2016,21,Illinois,29
2016,22,Illinois,33
2016,23,Illinois,49
